cell,dataset,mode,downsample,arch,lr,seed,algo,grid_size,n_params,acc_last,acc_mean5,acc_mean10,acc_best,f1_macro,fpr,mcc,uplink_total_MB,rounds,osc10
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.003,23,fedavg,5,3362,0.9738269230769231,0.9730692307692308,0.9732134615384614,0.9740192307692308,0.9738158985534497,0.0056538461538461204,0.9484528536710211,6.724,50,0.0020769230769230873
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,2024,fedavg,5,3362,0.9312115384615385,0.9320961538461539,0.9276365384615385,0.9339038461538461,0.9311491748660545,0.09888461538461535,0.8639896636735089,6.724,50,0.03176923076923077
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,17,fedavg,5,3280,0.7496346153846154,0.7352346153846154,0.714526923076923,0.7496346153846154,0.7366015050154116,0.02792307692307694,0.5574765281494736,7.688,50,0.06463461538461535
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,43,fedavg,5,3280,0.9306923076923077,0.9300807692307693,0.9296615384615384,0.9306923076923077,0.930680102365657,0.0825769230769231,0.8616881079640053,7.688,50,0.00275000000000003
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.003,2026,fedavg,5,3362,0.9651153846153846,0.9606038461538462,0.9586346153846153,0.9659230769230769,0.9650782361241269,0.002269230769230801,0.9322161982930498,6.724,50,0.022865384615384565
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.01,37,fedavg,5,3280,0.97675,0.9766846153846153,0.9766576923076922,0.9767692307692307,0.9767386428746531,0.001153846153846172,0.9544324396938104,7.688,50,0.00028846153846151523
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.0003,31,fedavg,5,6560,0.9546923076923077,0.9518461538461539,0.9504230769230769,0.9554423076923076,0.9546914366418795,0.04092307692307695,0.9094195829707812,14.44,50,0.0069423076923076366
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.003,37,fedavg,5,6560,0.9769807692307693,0.9767769230769231,0.9767538461538463,0.9769807692307693,0.9769694856329645,0.0008846153846153726,0.9548976847748416,14.44,50,0.0004230769230769704
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,29,fedavg,5,3280,0.9412692307692307,0.9374730769230769,0.9325884615384616,0.9412692307692307,0.9412626118649725,0.06934615384615384,0.8827374289512212,7.688,50,0.015769230769230758
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.003,37,fedavg,5,1346,0.9692692307692308,0.9692999999999999,0.9690076923076922,0.9695961538461538,0.9692450526035513,0.0026923076923076605,0.9400176250301976,2.692,50,0.001807692307692288
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,11,fedavg,5,3280,0.9119038461538461,0.9108884615384614,0.9141192307692307,0.922826923076923,0.91187040093841,0.06861538461538463,0.8244336757285211,7.688,50,0.00957692307692315
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.01,37,fedavg,5,3362,0.9750192307692308,0.9733576923076923,0.9715096153846154,0.9750192307692308,0.9750043915772006,0.0006153846153845732,0.9511684969534966,6.724,50,0.013923076923076927
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.1,23,fedavg,5,3280,0.938076923076923,0.9444076923076923,0.9505192307692308,0.9752115384615384,0.9378409389602238,0.0003076923076923421,0.8828831447261216,7.688,50,0.04482692307692304
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.01,31,fedavg,5,3280,0.9745576923076923,0.9735538461538461,0.9733807692307691,0.9745961538461538,0.9745476479567716,0.005576923076923035,0.9498653781134696,7.688,50,0.003442307692307689
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.0003,37,fedavg,5,6560,0.9533846153846154,0.9370807692307691,0.9295076923076924,0.9533846153846154,0.9533574037075501,0.02246153846153842,0.9078291195359185,14.44,50,0.039846153846153864
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.003,31,fedavg,5,6560,0.9677884615384615,0.9659538461538462,0.9657903846153845,0.9700961538461539,0.967784658305306,0.021346153846153793,0.935797903373585,14.44,50,0.008634615384615407
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,2024,fedavg,5,3362,0.916,0.9142653846153846,0.9045826923076923,0.9182115384615385,0.9158307206379106,0.12884615384615383,0.8353669275251353,6.724,50,0.03965384615384615
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,2024,fedavg,5,3280,0.9592307692307692,0.9555730769230768,0.954275,0.9592307692307692,0.9592131101365206,0.019961538461538475,0.9192578872967416,7.688,50,0.0072884615384615214
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,42,fedavg,5,3280,0.8569230769230769,0.8330384615384615,0.8204038461538461,0.8569230769230769,0.8539933346055175,0.0014230769230769713,0.7443425630772104,7.688,50,0.056288461538461565
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,43,fedavg,5,6560,0.6809038461538461,0.8047423076923076,0.811421153846154,0.9564230769230769,0.6468899280884142,0.6294615384615385,0.46147539694534784,14.44,50,0.2755192307692308
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,42,fedavg,5,1346,0.5901538461538461,0.5768230769230769,0.5626038461538462,0.5901538461538461,0.507505204826656,0.00019230769230771383,0.31447877921423306,2.692,50,0.06098076923076923
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,17,fedavg,5,3280,0.7880192307692307,0.8734115384615386,0.8800076923076924,0.9294230769230769,0.7823352830287693,0.37357692307692303,0.6087056810650759,7.688,50,0.14140384615384616
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,29,fedavg,5,3280,0.9341538461538461,0.9346500000000001,0.9344673076923076,0.9351346153846154,0.9340181694530839,0.020499999999999963,0.8719008294711685,7.688,50,0.0010769230769230864
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,17,fedavg,5,6560,0.852173076923077,0.8275384615384617,0.8205615384615385,0.852173076923077,0.8503579739904987,0.03769230769230769,0.7220811052381152,14.44,50,0.046038461538461584
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,2026,fedavg,5,3280,0.9758269230769231,0.9756769230769231,0.9757173076923078,0.9761923076923077,0.975814064450765,0.0011153846153846292,0.9526673701725851,7.688,50,0.0008846153846153726
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,37,fedavg,5,3362,0.9305,0.9297000000000001,0.9270634615384615,0.9305,0.9303982706890215,0.031269230769230716,0.8635279508471408,6.724,50,0.006826923076923119
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,42,fedavg,5,3362,0.9272307692307692,0.8116615384615384,0.8667153846153847,0.9340961538461539,0.9268515677580269,0.0007692307692307443,0.863460796539118,6.724,50,0.2784423076923077
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.01,23,fedavg,5,6560,0.9740769230769231,0.9746076923076924,0.9749711538461538,0.9772307692307692,0.974067062077278,0.006423076923076976,0.9488757407595759,14.44,50,0.003134615384615347
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,11,fedavg,5,3280,0.9226346153846153,0.9223230769230769,0.9223653846153846,0.9230576923076923,0.9222959392183441,0.011346153846153895,0.852735274505769,7.688,50,0.0008461538461538298
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,29,fedavg,5,3362,0.9286153846153846,0.9277000000000001,0.9252211538461538,0.9353461538461538,0.9285499201708673,0.1016538461538462,0.8588059349861714,6.724,50,0.0180769230769231
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.0003,2026,fedavg,5,1346,0.9256346153846153,0.9252961538461537,0.924878846153846,0.9256346153846153,0.9254209981483461,0.020846153846153848,0.856188133759997,2.692,50,0.0012884615384615161
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,37,fedavg,5,3362,0.9634230769230769,0.9052038461538462,0.9199615384615385,0.9634230769230769,0.9633779185920457,0.001461538461538514,0.9291404143202422,6.724,50,0.19274999999999998
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,42,fedavg,5,3280,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,,7.688,50,0.0
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,43,fedavg,5,6560,0.9267692307692308,0.9249115384615385,0.9246134615384616,0.9278846153846154,0.9267459004221558,0.09107692307692306,0.8540826602988439,14.44,50,0.009442307692307694
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.01,2024,fedavg,5,1346,0.9453076923076923,0.9391846153846155,0.9400365384615383,0.947173076923077,0.9452955097148144,0.06961538461538463,0.8910123267603722,2.692,50,0.02115384615384619
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,43,fedavg,5,3280,0.9640576923076923,0.9682115384615384,0.9561153846153845,0.9745769230769231,0.9640260175221123,0.006269230769230805,0.9297541099425713,7.688,50,0.12192307692307691
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,11,fedavg,5,3362,0.9458653846153846,0.9427384615384616,0.9438769230769231,0.9521923076923077,0.945857712569159,0.06603846153846149,0.8919835959838477,6.724,50,0.015076923076923099
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.01,2026,fedavg,5,3280,0.976173076923077,0.9754192307692309,0.9754288461538462,0.9765192307692308,0.9761605710884016,0.0009230769230769154,0.9533469043015105,7.688,50,0.004538461538461491
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,29,fedavg,5,1346,0.9425961538461538,0.9428653846153846,0.9422903846153845,0.9433269230769231,0.9425910770417654,0.06680769230769235,0.8853489084624724,2.692,50,0.00275000000000003
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,37,fedavg,5,3280,0.9755,0.9755730769230769,0.9755903846153847,0.9758653846153846,0.9754867271143373,0.0012307692307692575,0.9520315272914015,7.688,50,0.000500000000000056
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.003,2024,fedavg,5,6560,0.9755384615384616,0.9761230769230769,0.9755596153846152,0.9767307692307692,0.9755308355206485,0.006807692307692292,0.9516702999306716,14.44,50,0.0024999999999999467
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,17,fedavg,5,6560,0.5,0.5022576923076923,0.5011288461538462,0.9274038461538462,0.3333333333333333,0.0,,14.44,50,0.007365384615384607
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,11,fedavg,5,1346,0.9136153846153846,0.9135153846153846,0.9134596153846154,0.9136153846153846,0.9134521932204419,0.042961538461538495,0.8303681199204718,2.692,50,0.00026923076923079936
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,43,fedavg,5,3362,0.8709807692307693,0.8834038461538463,0.889398076923077,0.9525961538461538,0.8698405411308802,0.22261538461538466,0.7553129894949173,6.724,50,0.06555769230769226
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,11,fedavg,5,3280,0.970326923076923,0.9677423076923077,0.9667673076923077,0.970326923076923,0.9703198100942811,0.014192307692307726,0.9411050338869096,7.688,50,0.009692307692307667
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,11,fedavg,5,6560,0.9263461538461538,0.9239384615384617,0.9236826923076924,0.9263461538461538,0.9262589696951231,0.03926923076923072,0.8547157668034591,14.44,50,0.00919230769230761
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,31,fedavg,5,3362,0.9404807692307692,0.9403807692307691,0.9396653846153846,0.941,0.9404807422666085,0.060192307692307656,0.8809623366711178,6.724,50,0.0025192307692306626
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,29,fedavg,5,6560,0.9505384615384616,0.9509384615384615,0.9479057692307691,0.9518846153846154,0.9505383866143609,0.0506923076923077,0.9010796529791786,14.44,50,0.013865384615384668
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.0003,23,fedavg,5,1346,0.9249807692307692,0.9223461538461539,0.9211615384615385,0.9249807692307692,0.9248291981786388,0.030115384615384655,0.8534100619606554,2.692,50,0.005057692307692263
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,17,fedavg,5,3280,0.5,0.5,0.5,0.6231153846153846,0.3333333333333333,1.0,,7.688,50,0.0
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,29,fedavg,5,3280,0.6503653846153846,0.86025,0.8478942307692308,0.9597884615384615,0.6029540847396244,0.6951923076923077,0.4160955833112623,7.688,50,0.3094230769230769
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,43,fedavg,5,1346,0.8908269230769231,0.8910692307692308,0.8901557692307692,0.899,0.8907682665651846,0.1323461538461539,0.782494683898124,2.692,50,0.0062884615384615206
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,2026,fedavg,5,1346,0.9634230769230769,0.9629269230769232,0.9622807692307692,0.9634230769230769,0.9634043598772211,0.01396153846153847,0.9277956923862,2.692,50,0.0024038461538461453
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,42,fedavg,5,6560,0.8935192307692308,0.8883461538461539,0.8477096153846153,0.9509615384615384,0.892310548862643,0.0005384615384614877,0.8053235837085164,14.44,50,0.4414230769230769
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,31,fedavg,5,3280,0.97175,0.9703846153846154,0.9699038461538461,0.9722692307692308,0.9717410580409713,0.010461538461538411,0.9440976696302332,7.688,50,0.006076923076923091
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,29,fedavg,5,6560,0.507423076923077,0.8490961538461537,0.8911673076923077,0.9552115384615385,0.35503722124509274,0.9786538461538462,0.06335209076004013,14.44,50,0.42882692307692305
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.03,2024,fedavg,5,6560,0.9673653846153846,0.9728461538461538,0.9719942307692306,0.9766923076923076,0.9673635769510194,0.025192307692307736,0.9348343320700893,14.44,50,0.011192307692307613
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,17,fedavg,5,1346,0.6884615384615385,0.6882923076923078,0.6874134615384616,0.6885576923076923,0.6754495444522889,0.5117692307692308,0.41134726123422405,2.692,50,0.0032115384615384324
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,11,fedavg,5,6560,0.7439615384615385,0.6255807692307692,0.5625057692307692,0.9123846153846153,0.7383277563455599,0.40276923076923077,0.5103953337779642,14.44,50,0.24626923076923074
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,43,fedavg,5,3280,0.9153846153846154,0.9151538461538461,0.9148134615384615,0.9153846153846154,0.9152303897440366,0.041961538461538495,0.8338087517127726,7.688,50,0.001134615384615345
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,42,fedavg,5,6560,0.9010576923076923,0.8987923076923077,0.8943557692307692,0.9010576923076923,0.9001451563742919,0.0033461538461538876,0.8171904253864419,14.44,50,0.014384615384615329
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,42,fedavg,5,3280,0.92225,0.7584269230769232,0.7911807692307692,0.9644615384615385,0.9218618456842256,0.007269230769230806,0.8530173156665766,7.688,50,0.46198076923076925
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,31,fedavg,5,3362,0.8254038461538461,0.8309461538461539,0.835298076923077,0.9234423076923077,0.8218908131084244,0.3150384615384615,0.678107242335154,6.724,50,0.029384615384615342
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,17,fedavg,5,3362,0.7703076923076924,0.7512730769230769,0.7801096153846154,0.9280192307692308,0.7599128788915469,0.4377692307692308,0.5945439588658948,6.724,50,0.09861538461538455
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,43,fedavg,5,3280,0.969173076923077,0.9675730769230769,0.9669769230769232,0.969173076923077,0.9691662632944305,0.01596153846153847,0.9387611398044293,7.688,50,0.003961538461538461
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,31,fedavg,5,3280,0.9630576923076923,0.9604538461538462,0.9587153846153846,0.9630576923076923,0.9630536040332134,0.026423076923076882,0.9263204098221827,7.688,50,0.006403846153846149
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,17,fedavg,5,3362,0.5033653846153846,0.5009807692307693,0.4992173076923077,0.5033653846153846,0.34669037486382337,0.9863461538461539,0.03335071653630552,6.724,50,0.00642307692307692
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,37,fedavg,5,6560,0.9755769230769231,0.975346153846154,0.9749634615384617,0.9755769230769231,0.9755652203717644,0.0025384615384614895,0.9520662416814306,14.44,50,0.001134615384615456
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,43,fedavg,5,3362,0.52125,0.593153846153846,0.6097153846153847,0.9242692307692307,0.3791576660078791,0.9571538461538461,0.14618797572627298,6.724,50,0.31065384615384617
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,37,fedavg,5,3280,0.9764807692307692,0.9719192307692307,0.9717076923076922,0.9766346153846154,0.9764688769544969,0.0010384615384615437,0.9539262262303605,7.688,50,0.023615384615384594
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,31,fedavg,5,3362,0.5719807692307692,0.6004038461538462,0.6468884615384616,0.8917692307692308,0.47726189583753453,0.8536923076923078,0.2744192606522495,6.724,50,0.23363461538461539
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,17,fedavg,5,3362,0.5808076923076924,0.5922269230769232,0.6170134615384615,0.8362115384615385,0.49477664421391776,0.8318461538461539,0.2862053627960474,6.724,50,0.10550000000000004
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,43,fedavg,5,3362,0.9134038461538462,0.9133769230769231,0.9133865384615383,0.9243846153846154,0.9132662705170728,0.046769230769230785,0.8294431779911843,6.724,50,0.0002115384615384297
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.03,23,fedavg,5,1346,0.9663846153846154,0.9662461538461539,0.9635884615384617,0.9697115384615385,0.9663477113190869,0.0004999999999999449,0.9348217889402052,2.692,50,0.026576923076923054
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.001,23,fedavg,5,3362,0.9646923076923077,0.9641076923076923,0.9637192307692309,0.9646923076923077,0.9646863396837142,0.02230769230769236,0.9296989067393118,6.724,50,0.0025576923076923164
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,31,fedavg,5,1346,0.9244038461538462,0.9153653846153846,0.9126749999999999,0.9244038461538462,0.9243370527564185,0.10530769230769232,0.8503102861399661,2.692,50,0.015673076923076956
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,37,fedavg,5,6560,0.93325,0.9368461538461539,0.938,0.9713653846153846,0.933041601866134,0.010961538461538467,0.8719445963595093,14.44,50,0.01819230769230773
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,17,fedavg,5,3280,0.8973461538461538,0.9061807692307692,0.9079076923076924,0.9137884615384615,0.8973291091113462,0.08976923076923082,0.7949562981839944,7.688,50,0.015461538461538527
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,42,fedavg,5,3362,0.5575769230769231,0.624776923076923,0.6383769230769232,0.9270384615384616,0.45004127301615326,0.0002307692307692566,0.24670949195574968,6.724,50,0.2675384615384616
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.0003,37,fedavg,5,3280,0.90925,0.9052884615384615,0.9033307692307693,0.9118461538461539,0.9091700249795868,0.06107692307692303,0.8199451831125051,7.688,50,0.008076923076923093
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.1,2026,fedavg,5,3280,0.9691923076923077,0.9736384615384616,0.9714403846153846,0.975423076923077,0.9691636221518144,0.0003076923076923421,0.9401353673905639,7.688,50,0.025788461538461482
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,11,fedavg,5,3362,0.9113076923076923,0.9111576923076923,0.9111442307692308,0.91575,0.9110847196169134,0.03861538461538461,0.826772426991931,6.724,50,0.0004615384615385132
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,29,fedavg,5,3362,0.9250961538461538,0.9252692307692307,0.9258519230769231,0.926826923076923,0.9250091700022822,0.040846153846153865,0.8521715185929413,6.724,50,0.0017307692307692024
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.001,31,fedavg,5,6560,0.9673846153846154,0.9671615384615384,0.9668942307692306,0.9678653846153846,0.9673798576693,0.020538461538461505,0.9350420261948096,14.44,50,0.0020769230769230873
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.03,31,fedavg,5,3280,0.9615576923076923,0.9543115384615385,0.9300461538461539,0.9687307692307693,0.9615565696998152,0.03303846153846157,0.9231693021449852,7.688,50,0.18634615384615394
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.001,2024,fedavg,5,3362,0.95425,0.9548307692307691,0.9536673076923078,0.95525,0.9542495052550973,0.049038461538461586,0.9085196496378445,6.724,50,0.004096153846153916
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,42,fedavg,5,3280,0.9110192307692307,0.9019,0.8927038461538462,0.91225,0.910334842587128,0.0016153846153845741,0.8348820793542088,7.688,50,0.05965384615384606
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.1,31,fedavg,5,6560,0.49934615384615383,0.49918076923076926,0.49953653846153845,0.9562307692307692,0.3330426083164456,1.0,-0.025578779258417755,14.44,50,0.004557692307692318
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,29,fedavg,5,3280,0.9669423076923077,0.9655000000000001,0.9646884615384617,0.9669423076923077,0.9669380946347375,0.021769230769230763,0.9341227150561507,7.688,50,0.004538461538461602
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.001,37,fedavg,5,1346,0.9620576923076923,0.9617923076923077,0.9617173076923077,0.9621153846153846,0.9620349395408798,0.013461538461538414,0.9252250396907938,2.692,50,0.0007307692307692015
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.01,2026,fedavg,5,3362,0.975173076923077,0.9752153846153847,0.9746384615384617,0.9755576923076923,0.9751586534254089,0.0007307692307692015,0.9514516686549,6.724,50,0.005346153846153778
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.003,11,fedavg,5,3280,0.9113846153846153,0.9137846153846153,0.9161653846153847,0.9239615384615385,0.9112305966616685,0.0469615384615385,0.825639258124344,7.688,50,0.010038461538461552
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.0003,42,fedavg,5,3362,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,,6.724,50,0.0
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.03,37,fedavg,5,3362,0.9504807692307692,0.9528884615384616,0.9578692307692306,0.9709230769230769,0.9503631761991747,0.0008461538461538298,0.905260998906757,6.724,50,0.02774999999999994
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,11,fedavg,5,3362,0.8429807692307693,0.8679576923076923,0.8656365384615384,0.9086153846153846,0.8406378973180593,0.2782692307692308,0.7070664789275011,6.724,50,0.1061923076923077
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.1,29,fedavg,5,3362,0.5335769230769231,0.54665,0.5425519230769231,0.6232884615384615,0.40462999678996964,0.9318076923076923,0.1836775713014607,6.724,50,0.1050192307692307
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.0003,42,fedavg,5,6560,0.5,0.5,0.5,0.8123846153846154,0.3333333333333333,0.0,,14.44,50,0.0
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.01,29,fedavg,5,3362,0.924923076923077,0.9137961538461539,0.9067057692307694,0.924923076923077,0.9248324077940933,0.10980769230769227,0.851903816484577,6.724,50,0.040576923076923066
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.01,43,fedavg,5,3280,0.9554807692307692,0.9314307692307692,0.9199576923076924,0.9661153846153846,0.9554807619700503,0.044923076923076954,0.9109618356022448,7.688,50,0.11213461538461533
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp80,0.01,11,fedavg,5,3362,0.9578076923076924,0.9568461538461538,0.9563288461538463,0.9588269230769231,0.9578073776730633,0.03946153846153844,0.9156290405929403,6.724,50,0.006538461538461493
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.003,43,fedavg,5,6560,0.9669423076923077,0.9667884615384615,0.9664653846153847,0.9675192307692307,0.9669379205964674,0.021538461538461506,0.934132553387865,14.44,50,0.0030192307692307185
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.003,29,fedavg,5,1346,0.8971153846153846,0.8977038461538461,0.8961865384615383,0.8998076923076923,0.8967139071415315,0.16523076923076918,0.8004781338305457,2.692,50,0.008730769230769209
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.001,37,fedavg,5,3280,0.9739615384615384,0.9733307692307692,0.9730557692307691,0.9739615384615384,0.9739482594346229,0.003461538461538516,0.9488909030061197,7.688,50,0.0014999999999999458
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.01,2026,fedavg,5,6560,0.9760961538461539,0.9761884615384615,0.9760596153846153,0.9764615384615385,0.9760847602774809,0.0020769230769230873,0.9531008830539167,14.44,50,0.0013269230769230589
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.003,11,fedavg,5,1346,0.9245769230769231,0.9242153846153848,0.9248230769230767,0.92675,0.9245007228627099,0.043653846153846154,0.8508731284623628,2.692,50,0.0028846153846153744
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.003,42,fedavg,5,1346,0.9248461538461539,0.9244076923076923,0.9241884615384615,0.9249807692307692,0.9245134910545515,0.008769230769230751,0.8572818429841838,2.692,50,0.0013846153846153175
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.003,2024,fedavg,5,1346,0.938076923076923,0.9391615384615385,0.9385461538461538,0.9396538461538462,0.938047874403405,0.0835769230769231,0.8769766416291441,2.692,50,0.002942307692307744
lrsweep_cseciic,nf_cseciic_v2,binary,130000,mlp32,0.1,2026,fedavg,5,1346,0.9629230769230769,0.9637961538461539,0.9564192307692307,0.970326923076923,0.9628746535538553,0.0009615384615384581,0.9282708468895933,2.692,50,0.033173076923076916
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.003,17,fedavg,5,6560,0.9172884615384616,0.9180961538461538,0.9187711538461538,0.9210961538461538,0.9171033896748726,0.03546153846153843,0.8383285594318738,14.44,50,0.003249999999999975
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan16,0.0003,11,fedavg,5,6560,0.9180576923076923,0.9181807692307693,0.9182019230769229,0.9213269230769231,0.9177809238934783,0.023923076923076936,0.841801992083226,14.44,50,0.00038461538461542766
lrsweep_cseciic,nf_cseciic_v2,binary,130000,kan8,0.01,17,fedavg,5,3280,0.6797115384615384,0.6923307692307693,0.697046153846154,0.9148076923076923,0.649386044159203,0.6143846153846153,0.4444339083460709,7.688,50,0.04990384615384624
